encode,Tomancak_spim_TL05_Angle1,quantiser->lz4,6.32,2.13,4.23,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,raster_reorder(tile_size=4)->bitswap1->lz4,7.12,5.68,3.77,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,quantiser->hevc,13.65,92.04,6.18,0,8,1493908630
encode,Tomancak_spim_TL05_Angle1,rmestbkrd->bitswap1->lz4,20.90,19.17,3.61,0,8,1493908629
decode,Tomancak_spim_TL05_Angle1,lz4,11.07,2.72,6.26,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,quantiser->lz4,11.43,2.22,6.28,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,quantiser->h264,15.02,9.28,5.84,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,bitswap1->lz4,18.08,11.81,5.96,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,frame_shuffle->bitswap1->lz4,18.18,11.99,5.89,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,19.42,12.59,6.58,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,rmestbkrd->bitswap1->lz4,19.52,11.87,5.81,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,19.74,20.19,6.41,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,20.04,13.32,6.67,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,21.31,19.85,5.57,0,8,1493908680
decode,Tomancak_spim_TL05_Angle1,quantiser->hevc,30.42,24.74,5.69,0,8,1493908680
encode,Tomancak_spim_TL08_Angle1_Channel1,zcurve_reorder(tile_size=16)->bitswap1->lz4,3.81,8.21,2.22,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,bitswap1->lz4,4.91,2.69,2.10,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->lz4,3.63,1.28,2.38,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,raster_reorder(tile_size=4)->bitswap1->lz4,4.36,3.34,2.32,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,zcurve_reorder(tile_size=4)->bitswap1->lz4,4.01,7.73,2.41,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->h264,4.77,4.47,3.01,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,frame_shuffle->bitswap1->lz4,5.52,10.19,2.26,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,raster_reorder(tile_size=16)->bitswap1->lz4,6.04,3.53,2.11,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->hevc,7.84,45.23,3.70,0,8,1493908629
encode,Tomancak_spim_TL08_Angle1_Channel1,lz4,6.24,1.98,1.98,0,8,1493908630
encode,Tomancak_spim_TL08_Angle1_Channel1,rmestbkrd->bitswap1->lz4,8.81,8.08,2.11,0,8,1493908630
decode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->lz4,4.99,1.35,3.48,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,lz4,9.23,1.49,3.51,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->h264,10.60,5.02,3.13,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,raster_reorder(tile_size=16)->bitswap1->lz4,10.72,7.65,3.22,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,bitswap1->lz4,10.75,6.75,3.24,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,frame_shuffle->bitswap1->lz4,11.15,6.83,3.55,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,raster_reorder(tile_size=16)->bitswap1->lz4,11.96,7.73,3.52,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,zcurve_reorder(tile_size=16)->bitswap1->lz4,12.59,11.57,3.36,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,zcurve_reorder(tile_size=16)->bitswap1->lz4,13.24,11.32,4.02,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,quantiser->hevc,17.93,13.41,3.33,0,8,1493908680
decode,Tomancak_spim_TL08_Angle1_Channel1,rmestbkrd->bitswap1->lz4,10.11,6.68,3.15,0,8,1493908700
encode,Tomancak_spim_TL50_Angle1,raster_reorder(tile_size=4)->bitswap1->lz4,4.97,4.03,2.60,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,5.31,4.22,2.73,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,quantiser->lz4,4.15,1.46,2.79,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,bitswap1->lz4,4.39,3.33,2.58,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,zcurve_reorder(tile_size=4)->bitswap1->lz4,4.57,9.28,2.66,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,4.58,10.02,2.60,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,frame_shuffle->bitswap1->lz4,5.84,12.19,2.54,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,quantiser->h264,5.48,5.53,3.43,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,quantiser->hevc,9.85,59.80,3.78,0,8,1493908629
encode,Tomancak_spim_TL50_Angle1,lz4,4.65,2.44,1.93,0,8,1493908630
encode,Tomancak_spim_TL50_Angle1,rmestbkrd->bitswap1->lz4,10.15,9.60,2.24,0,8,1493908630
decode,Tomancak_spim_TL50_Angle1,quantiser->lz4,5.71,1.58,4.05,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,lz4,9.39,1.68,4.20,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,quantiser->h264,11.22,6.21,3.85,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,frame_shuffle->bitswap1->lz4,12.72,8.27,3.88,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,bitswap1->lz4,12.84,8.11,4.36,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,13.18,8.74,3.75,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,13.37,13.71,4.41,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,raster_reorder(tile_size=16)->bitswap1->lz4,14.00,9.06,4.85,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,zcurve_reorder(tile_size=16)->bitswap1->lz4,16.75,13.95,4.58,0,8,1493908680
decode,Tomancak_spim_TL50_Angle1,rmestbkrd->bitswap1->lz4,16.43,8.08,3.52,0,8,1493908683
decode,Tomancak_spim_TL50_Angle1,quantiser->hevc,22.67,16.70,4.80,0,8,1493908680
encode,Volvis_arteries,lz4,0.38,0.11,0.19,0,8,1493908665
encode,Volvis_arteries,frame_shuffle->bitswap1->lz4,0.48,0.84,0.22,0,8,1493908665
encode,Volvis_arteries,bitswap1->lz4,0.41,0.24,0.21,0,8,1493908665
encode,Volvis_arteries,quantiser->h264,0.49,0.32,0.27,0,8,1493908665
encode,Volvis_arteries,raster_reorder(tile_size=4)->bitswap1->lz4,0.38,0.31,0.19,0,8,1493908665
encode,Volvis_arteries,raster_reorder(tile_size=16)->bitswap1->lz4,0.42,0.51,0.19,0,8,1493908665
encode,Volvis_arteries,rmestbkrd->bitswap1->lz4,0.44,0.30,0.19,0,8,1493908665
encode,Volvis_arteries,zcurve_reorder(tile_size=4)->bitswap1->lz4,0.45,0.81,0.22,0,8,1493908665
encode,Volvis_arteries,quantiser->lz4,0.46,0.17,0.24,0,8,1493908665
encode,Volvis_arteries,zcurve_reorder(tile_size=16)->bitswap1->lz4,0.47,0.83,0.21,0,8,1493908665
encode,Volvis_arteries,quantiser->hevc,1.52,3.37,0.30,0,8,1493908665
decode,Volvis_arteries,lz4,1.49,0.09,0.85,0,8,1493908718
decode,Volvis_arteries,quantiser->lz4,1.51,0.11,0.84,0,8,1493908720
decode,Volvis_arteries,zcurve_reorder(tile_size=16)->bitswap1->lz4,1.97,0.94,0.79,0,8,1493908720
decode,Volvis_arteries,raster_reorder(tile_size=16)->bitswap1->lz4,1.98,0.89,0.70,0,8,1493908721
decode,Volvis_arteries,zcurve_reorder(tile_size=16)->bitswap1->lz4,2.03,1.14,0.84,0,8,1493908721
decode,Volvis_arteries,frame_shuffle->bitswap1->lz4,2.18,0.54,0.95,0,8,1493908721
decode,Volvis_arteries,bitswap1->lz4,2.59,0.51,0.93,0,8,1493908721
decode,Volvis_arteries,quantiser->hevc,2.22,0.82,0.73,0,8,1493908723
decode,Volvis_arteries,quantiser->h264,3.43,0.28,0.77,0,8,1493908724
decode,Volvis_arteries,rmestbkrd->bitswap1->lz4,1.80,0.53,0.71,0,8,1493908730
decode,Volvis_arteries,raster_reorder(tile_size=16)->bitswap1->lz4,3.62,0.90,0.74,0,8,1493908730
